,county_name,state,fips,attained_bachelors,attained_doctorate,attained_masters,attained_professional,black,black_homeowners,eight_rooms,electricity_cost,five_rooms,four_rooms,kitchen_complete,lower_quartile_home_value,mean_household_size_owner,mean_household_size_renter,median_age,median_gross_rent,median_gross_rent_frac_income,median_home_value,median_number_rooms,median_year_built,mhhi,mhhi_family,mhhi_nonfamily,more_than_200k,one_person_household,one_room,owners_25_34,plumbing_complete,renter_occupied,seven_rooms,six_rooms,three_rooms,total_pop,transportation_drive_alone,transportation_public,two_rooms,upper_quartile_home_value,vacant_units,white,unemployed_rate_q1_22,unemployed_rate_q2_22,unemployed_rate_q3_22,unemployed_rate_q4_22,unemployed_rate_year_22,emp_location_quotient_natural_resources_and_mining,emp_location_quotient_construction,emp_location_quotient_manufacturing,emp_location_quotient_trade_transportation_and_utilities,emp_location_quotient_information,emp_location_quotient_financial_activities,emp_location_quotient_professional_and_business_services,emp_location_quotient_education_and_health_services,emp_location_quotient_leisure_and_hospitality,emp_location_quotient_other_services,emp_location_quotient_unclassified,wage_location_quotient_natural_resources_and_mining,wage_location_quotient_construction,wage_location_quotient_manufacturing,wage_location_quotient_trade_transportation_and_utilities,wage_location_quotient_information,wage_location_quotient_financial_activities,wage_location_quotient_professional_and_business_services,wage_location_quotient_education_and_health_services,wage_location_quotient_leisure_and_hospitality,wage_location_quotient_other_services,wage_location_quotient_unclassified,house_price_jan_2022,house_price_feb_2022,house_price_mar_2022,house_price_apr_2022,house_price_may_2022,house_price_jun_2022,house_price_july_2022,house_price_aug_2022,house_price_sep_2022,house_price_oct_2022,house_price_nov_2022,house_price_dec_2022,house_price_jan_2023,house_price_feb_2023,house_price_mar_2023,house_price_avg_q1_2022,house_price_avg_q2_2022,house_price_avg_q3_2022,house_price_avg_q4_2022,house_price_avg_q1_2023,house_price_avg_2022
10,0.174747,0.0,0.000363,0.18069,0.02238,0.140693,0.040404,0.101447,0.408069,0.380674,0.052761,0.303533,0.241241,0.96792,0.065848,0.298103,0.314856,0.380744,0.213497,0.335714,0.0787,0.434211,0.991018,0.280105,0.224917,0.175824,0.079126,0.334068,0.026345,0.168744,0.99064,0.235532,0.42847,0.616939,0.200922,0.004472,0.83453,0.0,0.018419,0.066846,0.154002,0.79144,0.106796,0.116279,0.12685,0.101266,0.110978,0.025035,0.086386,0.253747,0.332425,0.040521,0.090395,0.032154,0.166667,0.120773,0.262673,,0.024351,0.102265,0.300915,0.317391,0.017834,0.071429,0.026477,0.150862,0.050672,0.13625,,0.063395,0.063126,0.062979,0.062536,0.062268,0.062152,0.062503,0.063142,0.064295,0.065101,0.065317,0.065064,0.065276,0.065517,0.065619,0.063165,0.062316,0.063308,0.065161,0.065471,0.072226
11,0.176878,0.0,0.0004,0.184768,0.020022,0.089994,0.019693,0.473988,0.776642,0.378755,0.035081,0.385774,0.241546,0.930273,0.027513,0.197832,0.37694,0.527352,0.151952,0.316667,0.047536,0.434211,0.988523,0.153688,0.203516,0.100308,0.090165,0.478244,0.01565,0.082706,0.955377,0.136755,0.477083,0.592099,0.062804,0.001272,0.832328,0.0,0.02811,0.047961,0.305664,0.561901,0.184466,0.232558,0.236786,0.206751,0.223155,0.0,0.0,0.0,0.3297,0.030391,0.082863,0.03537,0.236364,0.050725,0.142857,,0.0,0.0,0.0,0.28913,0.008917,0.04329,0.02444,0.135776,0.013444,0.06625,,,0.025595,0.024466,0.02359,0.022762,0.022268,0.0221,0.022168,0.022237,0.022244,0.022186,0.022277,0.022922,0.023377,0.023415,,0.022865,0.022168,0.022236,0.023239,0.029497
12,0.185935,0.0,0.000436,0.193805,0.02137,0.130322,0.053925,0.521001,0.625333,0.46254,0.025261,0.318788,0.254066,0.979641,0.04871,0.379404,0.228381,0.442013,0.194822,0.480952,0.075708,0.447368,0.99002,0.193248,0.202804,0.107874,0.082339,0.462182,0.023519,0.109644,0.975841,0.248671,0.485485,0.505183,0.139914,0.002325,0.905503,0.0,0.008664,0.06964,0.3437,0.51232,0.250485,0.276486,0.310782,0.320675,0.307139,0.07974,0.024188,0.284797,0.305177,0.033285,0.135593,0.033762,0.233333,0.096618,0.126728,,0.071932,0.026767,0.41762,0.232609,0.007643,0.095238,0.026477,0.159483,0.032058,0.07375,,0.037274,0.036256,0.034909,0.033523,0.032491,0.031913,0.031913,0.032183,0.032637,0.032804,0.032704,0.032687,0.033969,0.035229,0.035999,0.036134,0.032632,0.032242,0.032732,0.03507,0.042408
13,0.187001,0.0,0.000472,0.20298,0.0,0.10136,0.09442,0.152593,0.50762,0.345956,0.048758,0.258444,0.347972,0.99873,0.070697,0.289973,0.24612,0.45733,0.117997,0.4,0.082939,0.434211,0.989022,0.200799,0.181147,0.074654,0.088598,0.373717,0.02774,0.163533,0.97744,0.207303,0.35853,0.62234,0.152581,0.001411,0.8563,0.0,0.012682,0.079677,0.256682,0.80298,0.099029,0.108527,0.12685,0.109705,0.109178,0.029439,0.009675,0.678801,0.119891,0.033285,0.07533,0.016077,0.121212,0.031401,0.073733,,0.022589,0.009609,0.689931,0.097826,0.011465,0.0671,0.014257,0.092672,0.011892,0.04125,,0.038456,0.037529,0.03637,0.035236,0.034397,0.034026,0.034199,0.03468,0.035173,0.03536,0.035172,0.034969,0.035921,0.036909,0.037675,0.037441,0.034545,0.034682,0.035167,0.036838,0.044425
14,0.189664,0.0,0.000509,0.278904,0.017599,0.098186,0.048467,0.02987,0.460674,0.499813,0.034615,0.314273,0.388738,0.98408,0.069682,0.306233,0.274945,0.426696,0.20416,0.433333,0.078035,0.407895,0.991517,0.223488,0.225579,0.101338,0.081403,0.411475,0.055131,0.177284,0.988132,0.200134,0.295268,0.55346,0.148765,0.001497,0.849856,0.0,0.011138,0.073934,0.190077,0.923514,0.11068,0.129199,0.141649,0.103376,0.119976,0.0707,0.174845,0.163812,0.242507,0.028944,0.099812,0.019293,0.090909,0.066425,0.193548,,0.037969,0.284146,0.20595,0.226087,0.025478,0.054113,0.01222,0.051724,0.024302,0.14875,,0.059592,0.058766,0.057999,0.057482,0.05705,0.056666,0.056593,0.056788,0.057153,0.057088,0.056506,0.055986,0.057119,0.058423,0.059498,0.058777,0.057061,0.056843,0.056527,0.058351,0.066074
15,0.197123,0.0,0.000545,0.32435,0.054368,0.195674,0.081118,0.185905,0.441127,0.448615,0.035173,0.265547,0.24545,0.982424,0.085016,0.249322,0.321508,0.365427,0.260187,0.354762,0.112275,0.460526,0.990519,0.300082,0.272978,0.281695,0.11707,0.388657,0.009778,0.150985,0.993917,0.283978,0.447951,0.536379,0.161613,0.005289,0.866073,0.000316,0.027895,0.089766,0.151284,0.689583,0.120388,0.134367,0.147992,0.118143,0.130174,0.079045,0.032481,0.233405,0.26703,0.036179,0.107345,0.114148,0.236364,0.138889,0.145161,,0.061999,0.034317,0.229977,0.25,0.014013,0.108225,0.124236,0.206897,0.059979,0.1,,0.061049,0.060149,0.059244,0.058282,0.057622,0.057167,0.057366,0.057999,0.059118,0.06001,0.06046,0.060604,0.060728,0.060732,0.060399,0.060138,0.057683,0.058156,0.060358,0.060619,0.067841
16,0.198721,0.0,0.000581,0.253836,0.041703,0.141935,0.109735,0.187325,0.485571,0.543137,0.03359,0.201754,0.145026,0.970476,0.083889,0.268293,0.228381,0.431072,0.219864,0.464286,0.089005,0.513158,0.987026,0.249857,0.23183,0.184107,0.056383,0.38494,0.043212,0.180468,0.99462,0.253055,0.6482,0.582773,0.123124,0.005663,0.866715,0.002101,0.019879,0.065604,0.19108,0.776504,0.151456,0.173127,0.181818,0.14346,0.165567,0.014372,0.106427,0.29015,0.286104,0.031838,0.116761,0.067524,0.166667,0.092995,0.163594,,0.014258,0.121482,0.337529,0.223913,0.015287,0.082251,0.052953,0.135776,0.032575,0.10625,,0.05392,0.053311,0.052501,0.051617,0.051004,0.050687,0.050824,0.051253,0.052087,0.052792,0.053055,0.053006,0.053009,0.053195,0.053128,0.053237,0.051097,0.051384,0.052951,0.053111,0.060989
17,0.209377,0.0,0.000618,0.154365,0.097541,0.107851,0.034804,0.552758,0.655119,0.211589,0.023577,0.6316,0.324642,0.972984,0.020071,0.319783,0.37694,0.503282,0.176146,0.419048,0.050029,0.368421,0.993014,0.149429,0.156479,0.18517,0.063544,0.527606,0.027829,0.072452,1.0,0.186432,0.242432,0.546938,0.055285,0.001171,0.871129,0.004839,0.001754,0.041132,0.408717,0.498049,0.192233,0.20155,0.219873,0.166667,0.20216,0.106861,0.022115,0.203426,0.468665,0.044863,0.043315,0.038585,0.184848,0.077295,0.131336,,0.110862,0.021277,0.196796,0.469565,0.021656,0.030303,0.032587,0.165948,0.030507,0.08,,0.024983,0.024455,0.023838,0.023256,0.022876,0.022712,0.022781,0.022972,0.023129,0.023466,0.023876,0.024515,0.025684,0.026594,0.02702,0.024419,0.022944,0.02296,0.023953,0.026435,0.032662
18,0.214172,0.0,0.000654,0.178939,0.014683,0.073681,0.055962,0.352689,0.793013,0.348297,0.014342,0.295977,0.246866,0.946217,0.04217,0.287263,0.2949,0.599562,0.174873,0.383333,0.060916,0.434211,0.991517,0.235513,0.192837,0.202753,0.048111,0.397228,0.100344,0.054798,0.986246,0.165013,0.51876,0.541629,0.18323,0.001037,0.778403,0.0,0.014347,0.064776,0.429268,0.638543,0.114563,0.134367,0.141649,0.128692,0.129574,0.041725,0.037319,0.459315,0.19346,0.0,0.041431,0.038585,0.154545,0.061594,0.0,,0.036367,0.034317,0.521739,0.182609,0.0,0.025974,0.050916,0.096983,0.045502,0.0,,0.050692,0.049947,0.049262,0.048383,0.047436,0.046798,0.046723,0.047252,0.047918,0.048346,0.048164,0.047832,0.048007,0.048518,0.048957,0.049959,0.047529,0.047294,0.048114,0.048496,0.057074
19,0.220032,0.0,0.00069,0.217126,0.031989,0.136841,0.099614,0.141679,0.492566,0.354276,0.004603,0.514786,0.254766,0.960437,0.062128,0.284553,0.252772,0.448578,0.172326,0.538095,0.074213,0.381579,0.99002,0.208121,0.221564,0.126431,0.08157,0.420583,0.046584,0.142642,0.979862,0.225962,0.325126,0.471133,0.128994,0.003737,0.894761,0.0,0.012692,0.059551,0.260151,0.827467,0.118447,0.136951,0.158562,0.128692,0.136173,0.027353,0.049758,0.233405,0.373297,0.033285,0.107345,0.048232,0.278788,0.109903,0.158986,,0.02371,0.050789,0.220824,0.404348,0.012739,0.095238,0.04888,0.230603,0.045502,0.10875,,0.042523,0.041511,0.040242,0.039136,0.03833,0.037996,0.037987,0.038278,0.038647,0.038845,0.038719,0.038472,0.038562,0.038585,0.038358,0.041413,0.03848,0.038302,0.038679,0.038501,0.048146
20,0.225892,0.0,0.000727,0.263603,0.014209,0.118314,0.055141,0.277247,0.566879,0.331061,0.077791,0.531239,0.217374,0.979373,0.040817,0.322493,0.37694,0.431072,0.147284,0.269048,0.052522,0.394737,0.989022,0.186054,0.227709,0.046125,0.080904,0.458545,0.029161,0.123676,0.982152,0.222267,0.295713,0.596529,0.072691,0.001323,0.759188,0.013582,0.00867,0.050341,0.329901,0.700483,0.128155,0.139535,0.154334,0.118143,0.135573,0.084376,0.037319,0.32334,0.253406,0.0,0.107345,0.0,0.278788,0.077295,0.285714,,0.082666,0.034317,0.33524,0.276087,0.0,0.08658,0.0,0.198276,0.029473,0.28,,0.034765,0.034092,0.033187,0.032161,0.031321,0.030897,0.03096,0.031284,0.031605,0.031736,0.031647,0.031785,0.032595,0.033291,0.033483,0.034006,0.031451,0.031281,0.031722,0.033125,0.041114
21,0.23122,0.0,0.000763,0.246,0.018509,0.134826,0.072429,0.012902,0.785088,0.383265,0.016539,0.254063,0.365067,0.965034,0.080732,0.287263,0.283814,0.411379,0.227504,0.402381,0.10064,0.434211,0.99002,0.254674,0.244083,0.155823,0.086788,0.357631,0.040305,0.179876,0.989411,0.227213,0.354809,0.61461,0.166556,0.008691,0.854982,9.4e-05,0.023021,0.082833,0.161105,0.91043,0.08932,0.100775,0.116279,0.090717,0.095981,0.024803,0.062198,0.265525,0.356948,0.034732,0.099812,0.057878,0.254545,0.118357,0.138249,,0.019225,0.070007,0.292906,0.330435,0.016561,0.093074,0.052953,0.237069,0.05274,0.0975,,0.073052,0.072434,0.072197,0.071961,0.071801,0.071542,0.071704,0.072249,0.073274,0.073993,0.074028,0.073555,0.073838,0.074377,0.074873,0.072557,0.071765,0.072404,0.073859,0.074365,0.081296
22,0.23708,0.0,0.000799,0.286979,0.032285,0.142779,0.064176,0.231988,0.408036,0.32874,0.037745,0.342048,0.316907,0.979049,0.070697,0.208672,0.310421,0.339168,0.224533,0.402381,0.075044,0.407895,0.989022,0.235792,0.221202,0.181454,0.053497,0.418055,0.022592,0.099624,0.994455,0.381851,0.41839,0.571802,0.222898,0.00493,0.80828,0.001089,0.017842,0.066898,0.152867,0.672007,0.124272,0.139535,0.150106,0.126582,0.135573,0.00904,0.040774,0.293362,0.220708,0.034732,0.073446,0.098071,0.178788,0.084541,0.087558,,0.005127,0.035003,0.370709,0.178261,0.016561,0.045455,0.09165,0.157328,0.025336,0.0325,,0.041468,0.041405,0.041425,0.041065,0.040681,0.04053,0.040924,0.041591,0.042429,0.043001,0.043354,0.043677,0.044207,0.044494,0.044277,0.041432,0.040755,0.041644,0.043344,0.044326,0.050736
23,0.238146,0.0,0.000836,0.224831,0.033252,0.153682,0.042361,0.822994,0.518659,0.327838,0.124033,0.267529,0.29373,0.951865,0.044425,0.338753,0.27051,0.378556,0.192699,0.611905,0.05219,0.434211,0.98503,0.127749,0.162081,0.081314,0.021841,0.55028,0.04804,0.105365,0.98499,0.370542,0.440652,0.649564,0.169443,0.003904,0.883604,0.013492,0.013511,0.040563,0.274797,0.264634,0.266019,0.289406,0.348837,0.267932,0.310738,0.029207,0.051831,0.294433,0.237057,0.044863,0.092279,0.05627,0.278788,0.09058,0.299539,,0.024992,0.065889,0.360412,0.180435,0.02293,0.073593,0.040733,0.24569,0.033092,0.2325,,0.015598,0.01487,0.01395,0.013082,0.012462,0.012258,0.012487,0.012905,0.013378,0.013835,0.014225,0.014598,0.015044,0.015242,0.015045,0.014797,0.012595,0.012921,0.014219,0.015111,0.022814
24,0.248269,0.0,0.000872,0.200442,0.013407,0.131426,0.086113,0.017895,0.447099,0.418378,0.021279,0.315369,0.250993,0.979113,0.057166,0.325203,0.317073,0.378556,0.171053,0.45,0.076872,0.434211,0.990519,0.192739,0.169768,0.113537,0.071753,0.347578,0.023614,0.159201,0.996432,0.239005,0.413971,0.581424,0.163261,0.007137,0.829538,0.002608,0.018205,0.067984,0.176306,0.795137,0.104854,0.121447,0.133192,0.107595,0.115177,0.031525,0.037319,0.35546,0.307902,0.049204,0.080979,0.072347,0.215152,0.100242,0.085253,,0.022108,0.050103,0.422197,0.265217,0.028025,0.058442,0.05499,0.178879,0.044467,0.0575,,0.048858,0.048651,0.048688,0.048395,0.048111,0.047985,0.048392,0.049168,0.050179,0.050774,0.050767,0.050635,0.052211,0.054629,0.057017,0.048732,0.048161,0.049242,0.050725,0.054629,0.05809
25,0.293554,0.0,0.000908,0.377855,0.059871,0.176176,0.092034,0.238207,0.531234,0.481916,0.034215,0.228392,0.1712,0.983636,0.11467,0.295393,0.263858,0.363239,0.290747,0.47619,0.126485,0.486842,0.99501,0.361372,0.322913,0.292999,0.140223,0.325004,0.036079,0.202502,0.993786,0.216423,0.496522,0.560117,0.168725,0.008693,0.867788,0.001767,0.007633,0.105857,0.135523,0.728594,0.095146,0.103359,0.128964,0.101266,0.104979,0.01924,0.062889,0.140257,0.318801,0.021708,0.099812,0.053055,0.230303,0.205314,0.18894,,0.019385,0.078929,0.196796,0.265217,0.014013,0.093074,0.065173,0.18319,0.098242,0.1375,,0.083391,0.082568,0.081886,0.080973,0.080265,0.079505,0.079451,0.080037,0.081627,0.083159,0.084091,0.084287,0.084043,0.083465,0.082671,0.082607,0.080238,0.080365,0.083845,0.08339,0.090309
26,0.297816,0.0,0.000945,0.193827,0.019347,0.098346,0.034826,0.357618,0.426936,0.269136,0.033785,0.644447,0.256845,0.992281,0.067652,0.284553,0.314856,0.382932,0.16129,0.469048,0.071138,0.368421,0.991517,0.15285,0.144164,0.131177,0.045056,0.472231,0.024404,0.117842,0.99828,0.309432,0.240945,0.394498,0.125584,0.003676,0.917913,0.006732,0.008054,0.052877,0.254041,0.597144,0.141748,0.160207,0.188161,0.172996,0.169766,0.054242,0.043538,0.183084,0.27248,0.017366,0.120527,0.053055,0.20303,0.113527,0.105991,,0.056232,0.044612,0.237986,0.219565,0.006369,0.090909,0.04277,0.185345,0.043433,0.05625,,0.039907,0.039364,0.03873,0.037876,0.037228,0.036909,0.03717,0.037657,0.038345,0.03882,0.039111,0.039295,0.040027,0.040406,0.040151,0.039328,0.037331,0.037721,0.039076,0.040195,0.047317
