,county_name,state,fips,attained_bachelors,attained_doctorate,attained_masters,attained_professional,black,black_homeowners,eight_rooms,electricity_cost,five_rooms,four_rooms,kitchen_complete,lower_quartile_home_value,mean_household_size_owner,mean_household_size_renter,median_age,median_gross_rent,median_gross_rent_frac_income,median_home_value,median_number_rooms,median_year_built,mhhi,mhhi_family,mhhi_nonfamily,more_than_200k,one_person_household,one_room,owners_25_34,plumbing_complete,renter_occupied,seven_rooms,six_rooms,three_rooms,total_pop,transportation_drive_alone,transportation_public,two_rooms,upper_quartile_home_value,vacant_units,white,unemployed_rate_q1_22,unemployed_rate_q2_22,unemployed_rate_q3_22,unemployed_rate_q4_22,unemployed_rate_year_22,emp_location_quotient_natural_resources_and_mining,emp_location_quotient_construction,emp_location_quotient_manufacturing,emp_location_quotient_trade_transportation_and_utilities,emp_location_quotient_information,emp_location_quotient_financial_activities,emp_location_quotient_professional_and_business_services,emp_location_quotient_education_and_health_services,emp_location_quotient_leisure_and_hospitality,emp_location_quotient_other_services,emp_location_quotient_unclassified,wage_location_quotient_natural_resources_and_mining,wage_location_quotient_construction,wage_location_quotient_manufacturing,wage_location_quotient_trade_transportation_and_utilities,wage_location_quotient_information,wage_location_quotient_financial_activities,wage_location_quotient_professional_and_business_services,wage_location_quotient_education_and_health_services,wage_location_quotient_leisure_and_hospitality,wage_location_quotient_other_services,wage_location_quotient_unclassified,house_price_jan_2022,house_price_feb_2022,house_price_mar_2022,house_price_apr_2022,house_price_may_2022,house_price_jun_2022,house_price_july_2022,house_price_aug_2022,house_price_sep_2022,house_price_oct_2022,house_price_nov_2022,house_price_dec_2022,house_price_jan_2023,house_price_feb_2023,house_price_mar_2023,house_price_avg_q1_2022,house_price_avg_q2_2022,house_price_avg_q3_2022,house_price_avg_q4_2022,house_price_avg_q1_2023,house_price_avg_2022
10,0.768608,0.0,0.004969,0.386512,0.397824,0.586277,0.347889,0.759465,0.815029,0.611085,0.467521,0.567316,0.516987,0.973913,0.427618,0.438333,0.498701,0.517086,0.473418,0.543516,0.412221,0.605742,0.998816,0.537004,0.437306,0.389782,0.540468,0.503382,0.449087,0.57841,0.993304,0.601369,0.535461,0.552916,0.566935,0.558413,0.940177,1.0,0.485104,0.316146,0.522565,0.954776,0.397222,0.385912,0.484185,0.443476,0.378216,0.559446,0.567925,0.799532,0.712232,0.451497,0.56933,0.465724,0.64904,0.649187,0.700493,,0.574894,0.613428,0.822678,0.771905,0.39589,0.569845,0.413977,0.691857,0.60592,0.643215,,0.43866,0.435435,0.432304,0.430393,0.429929,0.431153,0.433962,0.43754,0.441578,0.444657,0.44748,0.450556,0.450589,0.447296,0.440974,0.435408,0.430636,0.4377,0.447641,0.446311,0.821528
11,0.7702,0.0,0.005217,0.39183,0.385759,0.525304,0.261398,0.91219,0.94777,0.6103,0.416133,0.64659,0.517397,0.93913,0.27485,0.315,0.563636,0.656475,0.382278,0.523343,0.315803,0.605742,0.998422,0.367329,0.40829,0.259697,0.557169,0.631185,0.390837,0.45077,0.964286,0.466806,0.560757,0.540589,0.390214,0.456037,0.939469,1.0,0.532125,0.255451,0.689873,0.888499,0.527469,0.561173,0.631252,0.605652,0.552623,0.550245,0.528582,0.673344,0.710141,0.402224,0.553744,0.480491,0.717587,0.505144,0.564068,,0.526948,0.545778,0.679906,0.753427,0.291929,0.488346,0.401065,0.674756,0.430554,0.514142,,,0.279708,0.269704,0.263511,0.258691,0.256885,0.25729,0.259663,0.260768,0.261601,0.263448,0.268108,0.271867,0.270838,0.26411,,0.259763,0.259243,0.264438,0.268765,0.760747
12,0.776834,0.0,0.005714,0.403432,0.392761,0.575911,0.382533,0.921606,0.903179,0.641702,0.374921,0.58326,0.532133,0.982609,0.371803,0.525833,0.394805,0.578237,0.447679,0.678386,0.404458,0.618347,0.998685,0.427347,0.407254,0.274361,0.545606,0.619082,0.436429,0.501253,0.979911,0.615362,0.565012,0.493085,0.511928,0.505102,0.96708,1.0,0.401289,0.324101,0.719593,0.87076,0.60679,0.60937,0.698567,0.712097,0.641163,0.697813,0.343331,0.816347,0.689754,0.417793,0.641885,0.473185,0.715041,0.612181,0.537186,,0.698821,0.386063,0.871106,0.710312,0.268827,0.616789,0.413977,0.700977,0.545394,0.533298,,0.343717,0.336551,0.327143,0.319715,0.315051,0.313683,0.315395,0.318599,0.321535,0.323329,0.325074,0.328994,0.334945,0.336797,0.333262,0.335622,0.316073,0.318444,0.325788,0.335105,0.785399
13,0.77763,0.0,0.006211,0.414552,1.0,0.541536,0.449898,0.799901,0.860033,0.596012,0.457595,0.517272,0.629554,1.0,0.441183,0.428333,0.417532,0.592626,0.321941,0.606916,0.42299,0.605742,0.998553,0.438177,0.376166,0.205298,0.554985,0.543254,0.454912,0.572861,0.982143,0.568622,0.493381,0.555622,0.525148,0.464446,0.948673,1.0,0.443642,0.351208,0.64612,0.957505,0.380247,0.370408,0.484185,0.460909,0.374541,0.578803,0.181722,0.943413,0.445635,0.417793,0.536725,0.357842,0.586761,0.425655,0.415995,,0.566312,0.212445,0.945224,0.538049,0.329583,0.559739,0.314074,0.612541,0.414299,0.429288,,0.349051,0.342342,0.334053,0.328145,0.324552,0.324441,0.326758,0.331198,0.334115,0.335888,0.337357,0.340332,0.344197,0.344645,0.341017,0.341631,0.325566,0.330626,0.337846,0.343398,0.788523
14,0.779488,0.0,0.006708,0.491419,0.371863,0.537171,0.369782,0.638256,0.840008,0.653792,0.414499,0.578388,0.665575,0.985507,0.438515,0.4475,0.452597,0.56295,0.460759,0.637464,0.410719,0.581232,0.998816,0.468863,0.438342,0.261589,0.544065,0.57743,0.53187,0.587361,0.991071,0.55969,0.447518,0.520445,0.521349,0.469263,0.946195,1.0,0.429191,0.335887,0.572647,0.9846,0.405247,0.410516,0.509327,0.447966,0.395924,0.683475,0.692308,0.735488,0.629639,0.394012,0.587066,0.386289,0.530356,0.54995,0.632168,,0.625701,0.786707,0.766721,0.70455,0.449445,0.524694,0.289219,0.51759,0.508788,0.658969,,0.427352,0.422351,0.416973,0.414829,0.413734,0.414157,0.415523,0.418108,0.419829,0.420392,0.420796,0.423053,0.425988,0.426087,0.422663,0.422103,0.414239,0.417824,0.421409,0.425048,0.815484
15,0.784662,0.0,0.007205,0.527919,0.493375,0.631292,0.431733,0.819425,0.831131,0.636835,0.41651,0.525244,0.521899,0.985507,0.476985,0.38,0.505844,0.500899,0.531224,0.563112,0.486351,0.630252,0.998685,0.559116,0.496891,0.527909,0.590827,0.557138,0.338076,0.558539,0.995536,0.650194,0.545863,0.511124,0.533961,0.572128,0.952566,0.235528,0.531236,0.375958,0.518437,0.92807,0.424383,0.419953,0.5196,0.477021,0.415302,0.696857,0.395378,0.78725,0.654992,0.432164,0.600143,0.662677,0.717587,0.67242,0.567652,,0.681771,0.428281,0.782962,0.724618,0.359736,0.637653,0.663493,0.743322,0.628122,0.587898,,0.431833,0.426641,0.420859,0.417207,0.415677,0.415878,0.418096,0.421952,0.426013,0.429544,0.433079,0.437539,0.437342,0.433298,0.425463,0.42618,0.416181,0.421885,0.433467,0.432065,0.817317
16,0.785724,0.0,0.007702,0.468697,0.464828,0.587505,0.468062,0.820218,0.85095,0.666824,0.41073,0.444641,0.379042,0.973913,0.474316,0.403333,0.394805,0.567446,0.481857,0.664553,0.437516,0.676471,0.99829,0.501805,0.446114,0.402554,0.496917,0.553934,0.504537,0.590405,0.995536,0.620125,0.633333,0.535779,0.49263,0.57768,0.952566,0.40308,0.493664,0.31261,0.573748,0.951072,0.478704,0.482979,0.567721,0.520602,0.47444,0.493129,0.604799,0.819126,0.673027,0.410265,0.615192,0.580911,0.64904,0.605875,0.594534,,0.51356,0.642591,0.839657,0.702762,0.372787,0.592828,0.525823,0.674756,0.547509,0.598639,,0.409004,0.404333,0.398618,0.394942,0.393436,0.393933,0.396012,0.399317,0.402772,0.40613,0.40936,0.412975,0.412532,0.40912,0.401766,0.403863,0.394175,0.399444,0.409562,0.407825,0.810051
17,0.792623,0.0,0.008199,0.348562,0.556393,0.549993,0.329845,0.927453,0.912675,0.51892,0.366252,0.822852,0.60745,0.976812,0.227485,0.4625,0.563636,0.635791,0.420253,0.624784,0.325069,0.542017,0.999079,0.360108,0.338342,0.403974,0.512333,0.666073,0.455248,0.427139,1.0,0.542126,0.400709,0.516837,0.370916,0.449261,0.954336,0.476987,0.223766,0.230112,0.764172,0.865302,0.537963,0.52275,0.613139,0.555203,0.526228,0.732824,0.327629,0.767217,0.801882,0.468948,0.437478,0.494015,0.669409,0.575174,0.545251,,0.748255,0.347236,0.759929,0.849791,0.424992,0.430155,0.447385,0.707492,0.538787,0.547977,,0.27843,0.27263,0.265817,0.261349,0.259339,0.259897,0.262007,0.265001,0.266738,0.269689,0.274672,0.282805,0.289529,0.290774,0.286299,0.272103,0.260194,0.264586,0.275651,0.288752,0.767674
18,0.795542,0.0,0.008696,0.384095,0.352365,0.498022,0.386984,0.882953,0.952106,0.597111,0.303807,0.559345,0.523537,0.953623,0.346008,0.425833,0.475974,0.718525,0.418565,0.591354,0.361883,0.605742,0.998816,0.484206,0.393264,0.429044,0.47649,0.56497,0.598969,0.377193,0.988839,0.511759,0.580615,0.51383,0.552955,0.439464,0.917168,1.0,0.457426,0.309959,0.77683,0.913255,0.412963,0.419953,0.509327,0.496038,0.4143,0.620504,0.419901,0.886241,0.570831,0.66929,0.429595,0.494015,0.634352,0.537504,0.671147,,0.62078,0.428281,0.903883,0.662229,0.690819,0.405053,0.519529,0.61987,0.591648,0.62782,,0.397696,0.392535,0.387173,0.383268,0.380263,0.379518,0.380789,0.384796,0.387846,0.390379,0.391995,0.394709,0.394659,0.392577,0.387118,0.392489,0.381014,0.384484,0.392215,0.391452,0.805569
19,0.799124,0.0,0.009193,0.430989,0.436281,0.582458,0.456394,0.792567,0.85384,0.59978,0.161076,0.747564,0.532951,0.965217,0.416722,0.4225,0.425974,0.584532,0.414346,0.723919,0.400451,0.555322,0.998685,0.448105,0.432642,0.308893,0.544322,0.585262,0.512938,0.548335,0.984375,0.590652,0.470213,0.472038,0.49962,0.543799,0.963186,1.0,0.443753,0.294048,0.649422,0.963353,0.420679,0.424671,0.53555,0.496038,0.425994,0.57008,0.470536,0.78725,0.742551,0.417793,0.600143,0.52868,0.749902,0.633588,0.588038,,0.571805,0.494744,0.777056,0.820187,0.345335,0.616789,0.512912,0.761075,0.591648,0.602936,,0.366546,0.359717,0.351328,0.346087,0.342906,0.343158,0.344554,0.347854,0.350107,0.351852,0.353664,0.356498,0.356392,0.35228,0.344248,0.359227,0.343905,0.34751,0.354136,0.35084,0.794024
20,0.802707,0.0,0.009689,0.477883,0.34881,0.562679,0.3853,0.859068,0.882742,0.589103,0.516271,0.759079,0.486697,0.982609,0.340449,0.465,0.563636,0.567446,0.374262,0.469164,0.334085,0.567927,0.998553,0.416968,0.440933,0.137181,0.543294,0.616234,0.460513,0.522914,0.986607,0.586484,0.447754,0.542995,0.412551,0.459221,0.909027,0.568331,0.401401,0.263995,0.709411,0.931189,0.438889,0.429053,0.529062,0.477021,0.424992,0.704624,0.419901,0.834917,0.64114,0.66929,0.600143,0.71584,0.749902,0.575174,0.71931,,0.714727,0.428281,0.838624,0.744288,0.690819,0.601304,0.743221,0.736482,0.534294,0.772109,,0.331982,0.32604,0.318722,0.312797,0.309005,0.308305,0.310249,0.313901,0.316205,0.317795,0.319568,0.324375,0.328007,0.327253,0.321198,0.325536,0.310032,0.313529,0.320711,0.325537,0.783294
21,0.805758,0.0,0.010186,0.461204,0.377356,0.580548,0.41802,0.555005,0.950041,0.612184,0.321774,0.511957,0.645108,0.971014,0.466978,0.425833,0.462987,0.547662,0.491561,0.609222,0.46306,0.605742,0.998685,0.507671,0.461658,0.358562,0.552287,0.52759,0.496807,0.589868,0.991071,0.592141,0.49078,0.552014,0.53852,0.612621,0.948319,0.128253,0.509893,0.359163,0.533021,0.981871,0.358025,0.353893,0.46472,0.420232,0.346141,0.55837,0.510056,0.806112,0.730789,0.42515,0.587066,0.556972,0.73208,0.645868,0.556676,,0.547774,0.549169,0.818692,0.780052,0.384788,0.61304,0.525823,0.765472,0.611207,0.583423,,0.46533,0.46139,0.458,0.456766,0.456921,0.457616,0.459691,0.462951,0.466098,0.46871,0.470987,0.473441,0.473717,0.471262,0.465963,0.461373,0.457174,0.462919,0.471123,0.470125,0.82961
22,0.809075,0.0,0.010683,0.498429,0.437251,0.588324,0.403464,0.841427,0.815029,0.588004,0.42543,0.606289,0.600082,0.982609,0.441183,0.329167,0.493506,0.473022,0.487764,0.609222,0.402705,0.581232,0.998553,0.484657,0.432124,0.398297,0.490108,0.583126,0.431948,0.484067,0.995536,0.729681,0.529787,0.530066,0.582738,0.566414,0.929558,0.344928,0.481659,0.316146,0.520914,0.923002,0.431481,0.429053,0.522844,0.49234,0.424992,0.437687,0.435427,0.820734,0.605071,0.42515,0.532067,0.639049,0.66275,0.589944,0.454301,,0.396613,0.431672,0.853536,0.657461,0.384788,0.49617,0.614267,0.698697,0.514339,0.386681,,0.362065,0.359288,0.35651,0.354302,0.353271,0.354131,0.357419,0.362375,0.366311,0.369519,0.373359,0.378543,0.380151,0.377094,0.369237,0.359227,0.35383,0.362043,0.37381,0.375505,0.797555
23,0.809739,0.0,0.01118,0.439449,0.440483,0.598281,0.353543,0.966898,0.864368,0.58769,0.574821,0.527901,0.576341,0.95942,0.355348,0.483333,0.447403,0.514388,0.444726,0.778098,0.332832,0.605742,0.998027,0.322653,0.34715,0.219962,0.375128,0.681025,0.516411,0.494092,0.988839,0.721643,0.54208,0.568551,0.541103,0.54731,0.958938,0.567711,0.450756,0.228049,0.663181,0.744055,0.62284,0.622177,0.727494,0.667987,0.644504,0.577847,0.47777,0.821319,0.623889,0.468948,0.573092,0.552619,0.749902,0.601394,0.729839,,0.577869,0.538827,0.849254,0.659845,0.433543,0.574735,0.483538,0.771336,0.549623,0.73899,,0.210156,0.20163,0.190672,0.182231,0.176636,0.17599,0.179674,0.185351,0.190405,0.195402,0.200974,0.208062,0.211522,0.209544,0.201422,0.200644,0.178209,0.185082,0.201608,0.207314,0.743294
24,0.815178,0.0,0.011677,0.411651,0.342562,0.577002,0.438831,0.587512,0.833815,0.625844,0.353436,0.579717,0.528449,0.982609,0.401156,0.468333,0.500649,0.514388,0.412658,0.65245,0.407713,0.605742,0.998685,0.426895,0.359067,0.285241,0.527878,0.517622,0.436877,0.568027,0.997768,0.60524,0.527423,0.535177,0.535481,0.596538,0.938053,0.422199,0.483882,0.319387,0.554485,0.955556,0.392901,0.396023,0.495269,0.456683,0.386569,0.586928,0.419901,0.848808,0.692107,0.484688,0.549624,0.591637,0.699177,0.618321,0.448477,,0.563794,0.49237,0.87273,0.73634,0.463696,0.537245,0.531956,0.719707,0.588608,0.488722,,0.391082,0.387816,0.385014,0.383485,0.382855,0.384036,0.387007,0.391843,0.396162,0.399106,0.401313,0.404787,0.409798,0.413998,0.414907,0.387983,0.383387,0.39175,0.401735,0.412928,0.806723
25,0.837468,0.0,0.011925,0.564902,0.503824,0.616969,0.44689,0.844004,0.869323,0.648139,0.412992,0.480071,0.421203,0.985507,0.536802,0.435,0.43961,0.499101,0.565401,0.674352,0.512146,0.653361,0.999342,0.620036,0.552332,0.540208,0.613952,0.49377,0.484373,0.611171,0.995536,0.579637,0.570213,0.524053,0.540495,0.612621,0.95292,0.387768,0.387172,0.411903,0.492845,0.938791,0.371605,0.359623,0.48797,0.443476,0.365854,0.52802,0.511997,0.712824,0.701255,0.344739,0.587066,0.543448,0.712495,0.737305,0.626792,,0.548804,0.569515,0.759929,0.73634,0.359736,0.61304,0.559393,0.723453,0.693406,0.644826,,0.490506,0.486486,0.482185,0.479464,0.478082,0.47784,0.479202,0.482383,0.486567,0.49106,0.495129,0.499265,0.498108,0.493107,0.48492,0.486266,0.478533,0.482795,0.49524,0.492026,0.83674
26,0.839326,0.0,0.012422,0.403432,0.382096,0.537444,0.329965,0.884242,0.824319,0.556602,0.411484,0.830381,0.535407,0.994203,0.432733,0.4225,0.498701,0.518885,0.397468,0.668588,0.392186,0.542017,0.998816,0.365523,0.318653,0.317408,0.46814,0.626557,0.440574,0.514142,0.997768,0.673117,0.399291,0.418521,0.495517,0.542412,0.971681,0.506196,0.393175,0.27254,0.643643,0.900195,0.462654,0.463431,0.575831,0.563656,0.480789,0.65181,0.447071,0.751718,0.66022,0.306587,0.620924,0.543448,0.687818,0.638898,0.497088,,0.670672,0.472703,0.787982,0.698788,0.241374,0.609128,0.491285,0.725407,0.585569,0.484783,,0.355451,0.350493,0.34485,0.340467,0.33794,0.33821,0.340909,0.345078,0.348827,0.351852,0.355358,0.360277,0.36291,0.360339,0.352003,0.350215,0.338727,0.344946,0.355828,0.358282,0.792801
